agency_cd,site_no,datetime,tz_cd,229225_00065,229225_00065_cd,241826_00065,241826_00065_cd
USGS,11467270,2022-08-16 09:15,PDT,1.86,A,-1.01,P
USGS,11467270,2022-08-16 09:30,PDT,1.80,A,-1.07,P
USGS,11467270,2022-08-16 09:45,PDT,1.76,A,-1.11,P
USGS,11467270,2022-08-16 10:00,PDT,1.76,A,-1.11,P
USGS,11467270,2022-08-16 10:15,PDT,1.81,A,-1.06,P
USGS,11467270,2022-08-16 10:30,PDT,1.92,A,-0.95,P
USGS,11467270,2022-08-16 10:45,PDT,2.01,A,-0.86,P
USGS,11467270,2022-08-16 11:00,PDT,2.17,A,-0.70,P
USGS,11467270,2022-08-16 11:15,PDT,2.33,A,-0.54,P
USGS,11467270,2022-08-16 11:30,PDT,2.51,A,-0.36,P
USGS,11467270,2022-08-16 11:45,PDT,2.68,A,-0.19,P
USGS,11467270,2022-08-16 12:00,PDT,2.86,A,-0.01,P
USGS,11467270,2022-08-16 12:15,PDT,3.07,A,0.20,P
USGS,11467270,2022-08-16 12:30,PDT,3.31,A,0.44,P
USGS,11467270,2022-08-16 12:45,PDT,3.54,A,0.67,P
USGS,11467270,2022-08-16 13:00,PDT,3.76,A,0.89,P
USGS,11467270,2022-08-16 13:15,PDT,4.00,A,1.13,P
USGS,11467270,2022-08-16 13:30,PDT,4.22,A,1.35,P
USGS,11467270,2022-08-16 13:45,PDT,4.48,A,1.61,P
USGS,11467270,2022-08-16 14:00,PDT,4.72,A,1.85,P
USGS,11467270,2022-08-16 14:15,PDT,4.93,A,2.06,P
USGS,11467270,2022-08-16 14:30,PDT,5.16,A,2.29,P
USGS,11467270,2022-08-16 14:45,PDT,5.33,A,2.46,P
USGS,11467270,2022-08-16 15:00,PDT,5.47,A,2.60,P
USGS,11467270,2022-08-16 15:15,PDT,5.64,A,2.77,P
USGS,11467270,2022-08-16 15:30,PDT,5.75,A,2.88,P
USGS,11467270,2022-08-16 15:45,PDT,5.82,A,2.95,P
USGS,11467270,2022-08-16 16:00,PDT,5.87,A,3.00,P
USGS,11467270,2022-08-16 16:15,PDT,5.80,A,2.93,P
USGS,11467270,2022-08-16 16:30,PDT,5.73,A,2.86,P
USGS,11467270,2022-08-16 16:45,PDT,5.62,A,2.75,P
USGS,11467270,2022-08-16 17:00,PDT,5.49,A,2.62,P
USGS,11467270,2022-08-16 17:15,PDT,5.33,A,2.46,P
USGS,11467270,2022-08-16 17:30,PDT,5.18,A,2.31,P
USGS,11467270,2022-08-16 17:45,PDT,5.05,A,2.18,P
USGS,11467270,2022-08-16 18:00,PDT,4.87,A,2.00,P
USGS,11467270,2022-08-16 18:15,PDT,4.70,A,1.83,P
USGS,11467270,2022-08-16 18:30,PDT,4.53,A,1.66,P
USGS,11467270,2022-08-16 18:45,PDT,4.34,A,1.47,P
USGS,11467270,2022-08-16 19:00,PDT,4.17,A,1.30,P
USGS,11467270,2022-08-16 19:15,PDT,3.99,A,1.12,P
USGS,11467270,2022-08-16 19:30,PDT,3.80,A,0.93,P
USGS,11467270,2022-08-16 19:45,PDT,3.63,A,0.76,P
USGS,11467270,2022-08-16 20:00,PDT,3.47,A,0.60,P
USGS,11467270,2022-08-16 20:15,PDT,3.30,A,0.43,P
USGS,11467270,2022-08-16 20:30,PDT,3.15,A,0.28,P
USGS,11467270,2022-08-16 20:45,PDT,3.01,A,0.14,P
USGS,11467270,2022-08-16 21:00,PDT,2.86,A,-0.01,P
USGS,11467270,2022-08-16 21:15,PDT,2.73,A,-0.14,P
USGS,11467270,2022-08-16 21:30,PDT,2.62,A,-0.26,P
USGS,11467270,2022-08-16 21:45,PDT,2.51,A,-0.36,P
USGS,11467270,2022-08-16 22:00,PDT,2.42,A,-0.45,P
USGS,11467270,2022-08-16 22:15,PDT,2.32,A,-0.55,P
USGS,11467270,2022-08-16 22:30,PDT,2.24,A,-0.63,P
USGS,11467270,2022-08-16 22:45,PDT,2.21,A,-0.66,P
USGS,11467270,2022-08-16 23:00,PDT,2.22,A,-0.65,P
USGS,11467270,2022-08-16 23:15,PDT,2.27,A,-0.60,P
USGS,11467270,2022-08-16 23:30,PDT,2.33,A,-0.54,P
USGS,11467270,2022-08-16 23:45,PDT,2.43,A,-0.44,P
USGS,11467270,2022-08-17 00:00,PDT,2.57,A,-0.30,P
USGS,11467270,2022-08-17 00:15,PDT,2.68,A,-0.19,P
USGS,11467270,2022-08-17 00:30,PDT,2.81,A,-0.06,P
USGS,11467270,2022-08-17 00:45,PDT,2.94,A,0.07,P
USGS,11467270,2022-08-17 01:00,PDT,3.09,A,0.22,P
USGS,11467270,2022-08-17 01:15,PDT,3.27,A,0.40,P
USGS,11467270,2022-08-17 01:30,PDT,3.42,A,0.55,P
USGS,11467270,2022-08-17 01:45,PDT,3.58,A,0.71,P
USGS,11467270,2022-08-17 02:00,PDT,3.76,A,0.89,P
USGS,11467270,2022-08-17 02:15,PDT,3.91,A,1.04,P
USGS,11467270,2022-08-17 02:30,PDT,4.07,A,1.20,P
USGS,11467270,2022-08-17 02:45,PDT,4.21,A,1.34,P
USGS,11467270,2022-08-17 03:00,PDT,4.33,A,1.46,P
USGS,11467270,2022-08-17 03:15,PDT,4.46,A,1.59,P
USGS,11467270,2022-08-17 03:30,PDT,4.55,A,1.68,P
USGS,11467270,2022-08-17 03:45,PDT,4.60,A,1.73,P
USGS,11467270,2022-08-17 04:00,PDT,4.69,A,1.82,P
USGS,11467270,2022-08-17 04:15,PDT,4.67,A,1.80,P
USGS,11467270,2022-08-17 04:30,PDT,4.68,A,1.81,P
USGS,11467270,2022-08-17 04:45,PDT,4.57,A,1.70,P
USGS,11467270,2022-08-17 05:00,PDT,4.48,A,1.61,P
USGS,11467270,2022-08-17 05:15,PDT,4.36,A,1.49,P
USGS,11467270,2022-08-17 05:30,PDT,4.28,A,1.41,P
USGS,11467270,2022-08-17 05:45,PDT,4.17,A,1.30,P
USGS,11467270,2022-08-17 06:00,PDT,4.05,A,1.18,P
USGS,11467270,2022-08-17 06:15,PDT,3.89,A,1.02,P
USGS,11467270,2022-08-17 06:30,PDT,3.77,A,0.90,P
USGS,11467270,2022-08-17 06:45,PDT,3.63,A,0.76,P
USGS,11467270,2022-08-17 07:00,PDT,3.50,A,0.63,P
USGS,11467270,2022-08-17 07:15,PDT,3.38,A,0.51,P
USGS,11467270,2022-08-17 07:30,PDT,3.24,A,0.37,P
USGS,11467270,2022-08-17 07:45,PDT,3.11,A,0.24,P
USGS,11467270,2022-08-17 08:00,PDT,2.99,A,0.12,P
USGS,11467270,2022-08-17 08:15,PDT,2.86,A,-0.01,P
USGS,11467270,2022-08-17 08:30,PDT,2.76,A,-0.11,P
USGS,11467270,2022-08-17 08:45,PDT,2.68,A,-0.20,P
USGS,11467270,2022-08-17 09:00,PDT,2.56,A,-0.31,P
USGS,11467270,2022-08-17 09:15,PDT,2.47,A,-0.40,P
USGS,11467270,2022-08-17 09:30,PDT,2.40,A,-0.47,P
USGS,11467270,2022-08-17 09:45,PDT,2.33,A,-0.54,P
USGS,11467270,2022-08-17 10:00,PDT,2.27,A,-0.60,P
USGS,11467270,2022-08-17 10:15,PDT,2.25,A,-0.62,P
USGS,11467270,2022-08-17 10:30,PDT,2.25,A,-0.62,P
USGS,11467270,2022-08-17 10:45,PDT,2.25,A,-0.62,P
USGS,11467270,2022-08-17 11:00,PDT,2.39,A,-0.48,P
USGS,11467270,2022-08-17 11:15,PDT,2.51,A,-0.36,P
USGS,11467270,2022-08-17 11:30,PDT,2.63,A,-0.25,P
USGS,11467270,2022-08-17 11:45,PDT,2.74,A,-0.13,P
USGS,11467270,2022-08-17 12:00,PDT,2.88,A,0.01,P
USGS,11467270,2022-08-17 12:15,PDT,3.04,A,0.17,P
USGS,11467270,2022-08-17 12:30,PDT,3.19,A,0.32,P
USGS,11467270,2022-08-17 12:45,PDT,3.38,A,0.51,P
USGS,11467270,2022-08-17 13:00,PDT,3.56,A,0.69,P
USGS,11467270,2022-08-17 13:15,PDT,3.75,A,0.88,P
USGS,11467270,2022-08-17 13:30,PDT,4.00,A,1.13,P
USGS,11467270,2022-08-17 13:45,PDT,4.21,A,1.34,P
USGS,11467270,2022-08-17 14:00,PDT,4.40,A,1.53,P
USGS,11467270,2022-08-17 14:15,PDT,4.59,A,1.72,P
USGS,11467270,2022-08-17 14:30,PDT,4.79,A,1.91,P
USGS,11467270,2022-08-17 14:45,PDT,5.00,A,2.13,P
USGS,11467270,2022-08-17 15:00,PDT,5.20,A,2.33,P
USGS,11467270,2022-08-17 15:15,PDT,5.32,A,2.45,P
USGS,11467270,2022-08-17 15:30,PDT,5.48,A,2.61,P
USGS,11467270,2022-08-17 15:45,PDT,5.63,A,2.76,P
USGS,11467270,2022-08-17 16:00,PDT,5.75,A,2.88,P
USGS,11467270,2022-08-17 16:15,PDT,5.86,A,2.99,P
USGS,11467270,2022-08-17 16:30,PDT,5.87,A,3.00,P
USGS,11467270,2022-08-17 16:45,PDT,5.84,A,2.97,P
USGS,11467270,2022-08-17 17:00,PDT,5.80,A,2.93,P
USGS,11467270,2022-08-17 17:15,PDT,5.72,A,2.85,P
USGS,11467270,2022-08-17 17:30,PDT,5.58,A,2.71,P
USGS,11467270,2022-08-17 17:45,PDT,5.48,A,2.61,P
USGS,11467270,2022-08-17 18:00,PDT,5.34,A,2.47,P
USGS,11467270,2022-08-17 18:15,PDT,5.22,A,2.35,P
USGS,11467270,2022-08-17 18:30,PDT,5.04,A,2.17,P
USGS,11467270,2022-08-17 18:45,PDT,4.89,A,2.02,P
USGS,11467270,2022-08-17 19:00,PDT,4.74,A,1.86,P
USGS,11467270,2022-08-17 19:15,PDT,4.55,A,1.68,P
USGS,11467270,2022-08-17 19:30,PDT,4.37,A,1.50,P
USGS,11467270,2022-08-17 19:45,PDT,4.20,A,1.33,P
USGS,11467270,2022-08-17 20:00,PDT,4.03,A,1.16,P
USGS,11467270,2022-08-17 20:15,PDT,3.87,A,1.00,P
USGS,11467270,2022-08-17 20:30,PDT,3.70,A,0.82,P
USGS,11467270,2022-08-17 20:45,PDT,3.53,A,0.66,P
USGS,11467270,2022-08-17 21:00,PDT,3.37,A,0.50,P
USGS,11467270,2022-08-17 21:15,PDT,3.23,A,0.36,P
USGS,11467270,2022-08-17 21:30,PDT,3.08,A,0.21,P
USGS,11467270,2022-08-17 21:45,PDT,2.94,A,0.07,P
USGS,11467270,2022-08-17 22:00,PDT,2.81,A,-0.06,P
USGS,11467270,2022-08-17 22:15,PDT,2.68,A,-0.19,P
USGS,11467270,2022-08-17 22:30,PDT,2.58,A,-0.30,P
USGS,11467270,2022-08-17 22:45,PDT,2.46,A,-0.41,P
USGS,11467270,2022-08-17 23:00,PDT,2.36,A,-0.51,P
USGS,11467270,2022-08-17 23:15,PDT,2.27,A,-0.60,P
USGS,11467270,2022-08-17 23:30,PDT,2.17,A,-0.70,P
USGS,11467270,2022-08-17 23:45,PDT,2.13,A,-0.74,P
USGS,11467270,2022-08-18 00:00,PDT,2.10,A,-0.77,P
USGS,11467270,2022-08-18 00:15,PDT,2.10,A,-0.77,P
USGS,11467270,2022-08-18 00:30,PDT,2.11,A,-0.76,P
USGS,11467270,2022-08-18 00:45,PDT,2.15,A,-0.72,P
USGS,11467270,2022-08-18 01:00,PDT,2.24,A,-0.63,P
USGS,11467270,2022-08-18 01:15,PDT,2.34,A,-0.53,P
USGS,11467270,2022-08-18 01:30,PDT,2.46,A,-0.41,P
USGS,11467270,2022-08-18 01:45,PDT,2.57,A,-0.30,P
USGS,11467270,2022-08-18 02:00,PDT,2.68,A,-0.19,P
USGS,11467270,2022-08-18 02:15,PDT,2.78,A,-0.09,P
USGS,11467270,2022-08-18 02:30,PDT,2.95,A,0.08,P
USGS,11467270,2022-08-18 02:45,PDT,3.07,A,0.20,P
USGS,11467270,2022-08-18 03:00,PDT,3.22,A,0.35,P
USGS,11467270,2022-08-18 03:15,PDT,3.34,A,0.47,P
USGS,11467270,2022-08-18 03:30,PDT,3.49,A,0.62,P
USGS,11467270,2022-08-18 03:45,PDT,3.62,A,0.75,P
USGS,11467270,2022-08-18 04:00,PDT,3.74,A,0.86,P
USGS,11467270,2022-08-18 04:15,PDT,3.83,A,0.96,P
USGS,11467270,2022-08-18 04:30,PDT,3.92,A,1.05,P
USGS,11467270,2022-08-18 04:45,PDT,3.99,A,1.12,P
USGS,11467270,2022-08-18 05:00,PDT,3.98,A,1.11,P
USGS,11467270,2022-08-18 05:15,PDT,4.04,A,1.17,P
USGS,11467270,2022-08-18 05:30,PDT,4.07,A,1.20,P
USGS,11467270,2022-08-18 05:45,PDT,4.03,A,1.16,P
USGS,11467270,2022-08-18 06:00,PDT,4.02,A,1.15,P
USGS,11467270,2022-08-18 06:15,PDT,3.93,A,1.06,P
USGS,11467270,2022-08-18 06:30,PDT,3.86,A,0.99,P
USGS,11467270,2022-08-18 06:45,PDT,3.78,A,0.91,P
USGS,11467270,2022-08-18 07:00,PDT,3.73,A,0.85,P
USGS,11467270,2022-08-18 07:15,PDT,3.62,A,0.75,P
USGS,11467270,2022-08-18 07:30,PDT,3.54,A,0.67,P
USGS,11467270,2022-08-18 07:45,PDT,3.48,A,0.61,P
USGS,11467270,2022-08-18 08:00,PDT,3.38,A,0.51,P
USGS,11467270,2022-08-18 08:15,PDT,3.28,A,0.41,P
USGS,11467270,2022-08-18 08:30,PDT,3.18,A,0.31,P
USGS,11467270,2022-08-18 08:45,PDT,3.09,A,0.22,P
USGS,11467270,2022-08-18 09:00,PDT,3.01,A,0.14,P
USGS,11467270,2022-08-18 09:15,PDT,2.94,A,0.07,P
USGS,11467270,2022-08-18 09:30,PDT,2.87,A,0.00,P
USGS,11467270,2022-08-18 09:45,PDT,2.77,A,-0.10,P
USGS,11467270,2022-08-18 10:00,PDT,2.71,A,-0.16,P
USGS,11467270,2022-08-18 10:15,PDT,2.70,A,-0.17,P
USGS,11467270,2022-08-18 10:30,PDT,2.68,A,-0.20,P
USGS,11467270,2022-08-18 10:45,PDT,2.69,A,-0.18,P
USGS,11467270,2022-08-18 11:00,PDT,2.70,A,-0.17,P
USGS,11467270,2022-08-18 11:15,PDT,2.72,A,-0.15,P
USGS,11467270,2022-08-18 11:30,PDT,2.82,A,-0.05,P
USGS,11467270,2022-08-18 11:45,PDT,2.90,A,0.03,P
USGS,11467270,2022-08-18 12:00,PDT,3.00,A,0.13,P
USGS,11467270,2022-08-18 12:15,PDT,3.11,A,0.24,P
USGS,11467270,2022-08-18 12:30,PDT,3.21,A,0.34,P
USGS,11467270,2022-08-18 12:45,PDT,3.33,A,0.46,P
USGS,11467270,2022-08-18 13:00,PDT,3.47,A,0.60,P
USGS,11467270,2022-08-18 13:15,PDT,3.64,A,0.77,P
USGS,11467270,2022-08-18 13:30,PDT,3.75,A,0.88,P
USGS,11467270,2022-08-18 13:45,PDT,3.92,A,1.05,P
USGS,11467270,2022-08-18 14:00,PDT,4.07,A,1.20,P
USGS,11467270,2022-08-18 14:15,PDT,4.24,A,1.37,P
USGS,11467270,2022-08-18 14:30,PDT,4.41,A,1.54,P
USGS,11467270,2022-08-18 14:45,PDT,4.58,A,1.71,P
USGS,11467270,2022-08-18 15:00,PDT,4.75,A,1.87,P
USGS,11467270,2022-08-18 15:15,PDT,4.90,A,2.03,P
USGS,11467270,2022-08-18 15:30,PDT,5.07,A,2.20,P
USGS,11467270,2022-08-18 15:45,PDT,5.21,A,2.34,P
USGS,11467270,2022-08-18 16:00,PDT,5.38,A,2.51,P
USGS,11467270,2022-08-18 16:15,PDT,5.50,A,2.63,P
USGS,11467270,2022-08-18 16:30,PDT,5.60,A,2.73,P
USGS,11467270,2022-08-18 16:45,PDT,5.66,A,2.79,P
USGS,11467270,2022-08-18 17:00,PDT,5.76,A,2.89,P
USGS,11467270,2022-08-18 17:15,PDT,5.80,A,2.93,P
USGS,11467270,2022-08-18 17:30,PDT,5.80,A,2.93,P
USGS,11467270,2022-08-18 17:45,PDT,5.72,A,2.85,P
USGS,11467270,2022-08-18 18:00,PDT,5.64,A,2.77,P
USGS,11467270,2022-08-18 18:15,PDT,5.52,A,2.65,P
USGS,11467270,2022-08-18 18:30,PDT,5.41,A,2.54,P
USGS,11467270,2022-08-18 18:45,PDT,5.32,A,2.45,P
USGS,11467270,2022-08-18 19:00,PDT,5.16,A,2.29,P
USGS,11467270,2022-08-18 19:15,PDT,5.02,A,2.15,P
USGS,11467270,2022-08-18 19:30,PDT,4.87,A,2.00,P
USGS,11467270,2022-08-18 19:45,PDT,4.72,A,1.85,P
USGS,11467270,2022-08-18 20:00,PDT,4.58,A,1.71,P
USGS,11467270,2022-08-18 20:15,PDT,4.41,A,1.54,P
USGS,11467270,2022-08-18 20:30,PDT,4.23,A,1.36,P
USGS,11467270,2022-08-18 20:45,PDT,4.08,A,1.21,P
USGS,11467270,2022-08-18 21:00,PDT,3.91,A,1.04,P
USGS,11467270,2022-08-18 21:15,PDT,3.76,A,0.89,P
USGS,11467270,2022-08-18 21:30,PDT,3.62,A,0.75,P
USGS,11467270,2022-08-18 21:45,PDT,3.46,A,0.59,P
USGS,11467270,2022-08-18 22:00,PDT,3.31,A,0.44,P
USGS,11467270,2022-08-18 22:15,PDT,3.16,A,0.29,P
USGS,11467270,2022-08-18 22:30,PDT,3.02,A,0.15,P
USGS,11467270,2022-08-18 22:45,PDT,2.89,A,0.02,P
USGS,11467270,2022-08-18 23:00,PDT,2.77,A,-0.10,P
USGS,11467270,2022-08-18 23:15,PDT,2.65,A,-0.23,P
USGS,11467270,2022-08-18 23:30,PDT,2.53,A,-0.34,P
USGS,11467270,2022-08-18 23:45,PDT,2.42,A,-0.45,P
USGS,11467270,2022-08-19 00:00,PDT,2.30,A,-0.57,P
USGS,11467270,2022-08-19 00:15,PDT,2.21,A,-0.66,P
USGS,11467270,2022-08-19 00:30,PDT,2.11,A,-0.76,P
USGS,11467270,2022-08-19 00:45,PDT,2.04,A,-0.83,P
USGS,11467270,2022-08-19 01:00,PDT,1.95,A,-0.92,P
USGS,11467270,2022-08-19 01:15,PDT,1.92,A,-0.95,P
USGS,11467270,2022-08-19 01:30,PDT,1.90,A,-0.97,P
USGS,11467270,2022-08-19 01:45,PDT,1.88,A,-0.99,P
USGS,11467270,2022-08-19 02:00,PDT,1.92,A,-0.95,P
USGS,11467270,2022-08-19 02:15,PDT,2.02,A,-0.85,P
USGS,11467270,2022-08-19 02:30,PDT,2.11,A,-0.76,P
USGS,11467270,2022-08-19 02:45,PDT,2.22,A,-0.65,P
USGS,11467270,2022-08-19 03:00,PDT,2.32,A,-0.55,P
USGS,11467270,2022-08-19 03:15,PDT,2.43,A,-0.44,P
USGS,11467270,2022-08-19 03:30,PDT,2.55,A,-0.32,P
USGS,11467270,2022-08-19 03:45,PDT,2.65,A,-0.23,P
USGS,11467270,2022-08-19 04:00,PDT,2.77,A,-0.10,P
USGS,11467270,2022-08-19 04:15,PDT,2.89,A,0.02,P
USGS,11467270,2022-08-19 04:30,PDT,3.02,A,0.15,P
USGS,11467270,2022-08-19 04:45,PDT,3.16,A,0.29,P
USGS,11467270,2022-08-19 05:00,PDT,3.28,A,0.41,P
USGS,11467270,2022-08-19 05:15,PDT,3.38,A,0.51,P
USGS,11467270,2022-08-19 05:30,PDT,3.49,A,0.62,P
USGS,11467270,2022-08-19 05:45,PDT,3.61,A,0.74,P
USGS,11467270,2022-08-19 06:00,PDT,3.70,A,0.82,P
USGS,11467270,2022-08-19 06:15,PDT,3.74,A,0.86,P
USGS,11467270,2022-08-19 06:30,PDT,3.79,A,0.92,P
USGS,11467270,2022-08-19 06:45,PDT,3.85,A,0.98,P
USGS,11467270,2022-08-19 07:00,PDT,3.92,A,1.05,P
USGS,11467270,2022-08-19 07:15,PDT,3.93,A,1.06,P
USGS,11467270,2022-08-19 07:30,PDT,3.87,A,1.00,P
USGS,11467270,2022-08-19 07:45,PDT,3.84,A,0.97,P
USGS,11467270,2022-08-19 08:00,PDT,3.83,A,0.96,P
USGS,11467270,2022-08-19 08:15,PDT,3.75,A,0.88,P
USGS,11467270,2022-08-19 08:30,PDT,3.74,A,0.86,P
USGS,11467270,2022-08-19 08:45,PDT,3.67,A,0.79,P
USGS,11467270,2022-08-19 09:00,PDT,3.63,A,0.76,P
USGS,11467270,2022-08-19 09:15,PDT,3.59,A,0.72,P
USGS,11467270,2022-08-19 09:30,PDT,3.53,A,0.66,P
USGS,11467270,2022-08-19 09:45,PDT,3.48,A,0.61,P
USGS,11467270,2022-08-19 10:00,PDT,3.45,A,0.58,P
USGS,11467270,2022-08-19 10:15,PDT,3.39,A,0.52,P
USGS,11467270,2022-08-19 10:30,PDT,3.38,A,0.51,P
USGS,11467270,2022-08-19 10:45,PDT,3.34,A,0.47,P
USGS,11467270,2022-08-19 11:00,PDT,3.33,A,0.46,P
USGS,11467270,2022-08-19 11:15,PDT,3.31,A,0.44,P
USGS,11467270,2022-08-19 11:30,PDT,3.31,A,0.44,P
USGS,11467270,2022-08-19 11:45,PDT,3.30,A,0.43,P
USGS,11467270,2022-08-19 12:00,PDT,3.35,A,0.48,P
USGS,11467270,2022-08-19 12:15,PDT,3.40,A,0.53,P
USGS,11467270,2022-08-19 12:30,PDT,3.46,A,0.59,P
USGS,11467270,2022-08-19 12:45,PDT,3.54,A,0.67,P
USGS,11467270,2022-08-19 13:00,PDT,3.66,A,0.78,P
USGS,11467270,2022-08-19 13:15,PDT,3.72,A,0.84,P
USGS,11467270,2022-08-19 13:30,PDT,3.80,A,0.93,P
USGS,11467270,2022-08-19 13:45,PDT,3.90,A,1.03,P
USGS,11467270,2022-08-19 14:00,PDT,4.02,A,1.15,P
USGS,11467270,2022-08-19 14:15,PDT,4.14,A,1.27,P
USGS,11467270,2022-08-19 14:30,PDT,4.28,A,1.41,P
USGS,11467270,2022-08-19 14:45,PDT,4.39,A,1.52,P
USGS,11467270,2022-08-19 15:00,PDT,4.52,A,1.65,P
USGS,11467270,2022-08-19 15:15,PDT,4.66,A,1.79,P
USGS,11467270,2022-08-19 15:30,PDT,4.81,A,1.93,P
USGS,11467270,2022-08-19 15:45,PDT,4.95,A,2.08,P
USGS,11467270,2022-08-19 16:00,PDT,5.08,A,2.21,P
USGS,11467270,2022-08-19 16:15,PDT,5.22,A,2.35,P
USGS,11467270,2022-08-19 16:30,PDT,5.36,A,2.49,P
USGS,11467270,2022-08-19 16:45,PDT,5.49,A,2.62,P
USGS,11467270,2022-08-19 17:00,PDT,5.61,A,2.74,P
USGS,11467270,2022-08-19 17:15,PDT,5.73,A,2.86,P
USGS,11467270,2022-08-19 17:30,PDT,5.81,A,2.94,P
USGS,11467270,2022-08-19 17:45,PDT,5.86,A,2.99,P
USGS,11467270,2022-08-19 18:00,PDT,5.93,A,3.06,P
USGS,11467270,2022-08-19 18:15,PDT,5.94,A,3.07,P
USGS,11467270,2022-08-19 18:30,PDT,5.89,A,3.02,P
USGS,11467270,2022-08-19 18:45,PDT,5.82,A,2.95,P
USGS,11467270,2022-08-19 19:00,PDT,5.72,A,2.85,P
USGS,11467270,2022-08-19 19:15,PDT,5.63,A,2.76,P
USGS,11467270,2022-08-19 19:30,PDT,5.53,A,2.66,P
USGS,11467270,2022-08-19 19:45,PDT,5.44,A,2.57,P
USGS,11467270,2022-08-19 20:00,PDT,5.29,A,2.42,P
USGS,11467270,2022-08-19 20:15,PDT,5.17,A,2.30,P
USGS,11467270,2022-08-19 20:30,PDT,5.01,A,2.14,P
USGS,11467270,2022-08-19 20:45,PDT,4.87,A,2.00,P
USGS,11467270,2022-08-19 21:00,PDT,4.73,A,1.85,P
USGS,11467270,2022-08-19 21:15,PDT,4.58,A,1.71,P
USGS,11467270,2022-08-19 21:30,PDT,4.43,A,1.56,P
USGS,11467270,2022-08-19 21:45,PDT,4.27,A,1.40,P
USGS,11467270,2022-08-19 22:00,PDT,4.12,A,1.25,P
USGS,11467270,2022-08-19 22:15,PDT,3.97,A,1.10,P
USGS,11467270,2022-08-19 22:30,PDT,3.83,A,0.96,P
USGS,11467270,2022-08-19 22:45,PDT,3.66,A,0.78,P
USGS,11467270,2022-08-19 23:00,PDT,3.53,A,0.66,P
USGS,11467270,2022-08-19 23:15,PDT,3.40,A,0.53,P
USGS,11467270,2022-08-19 23:30,PDT,3.25,A,0.38,P
USGS,11467270,2022-08-19 23:45,PDT,3.11,A,0.24,P
USGS,11467270,2022-08-20 00:00,PDT,2.99,A,0.12,P
USGS,11467270,2022-08-20 00:15,PDT,2.86,A,-0.01,P
USGS,11467270,2022-08-20 00:30,PDT,2.74,A,-0.13,P
USGS,11467270,2022-08-20 00:45,PDT,2.64,A,-0.24,P
USGS,11467270,2022-08-20 01:00,PDT,2.54,A,-0.33,P
USGS,11467270,2022-08-20 01:15,PDT,2.43,A,-0.44,P
USGS,11467270,2022-08-20 01:30,PDT,2.35,A,-0.52,P
USGS,11467270,2022-08-20 01:45,PDT,2.28,A,-0.59,P
USGS,11467270,2022-08-20 02:00,PDT,2.19,A,-0.68,P
USGS,11467270,2022-08-20 02:15,PDT,2.13,A,-0.74,P
USGS,11467270,2022-08-20 02:30,PDT,2.09,A,-0.78,P
USGS,11467270,2022-08-20 02:45,PDT,2.05,A,-0.82,P
USGS,11467270,2022-08-20 03:00,PDT,2.05,A,-0.82,P
USGS,11467270,2022-08-20 03:15,PDT,2.09,A,-0.78,P
USGS,11467270,2022-08-20 03:30,PDT,2.14,A,-0.73,P
USGS,11467270,2022-08-20 03:45,PDT,2.22,A,-0.65,P
USGS,11467270,2022-08-20 04:00,PDT,2.31,A,-0.56,P
USGS,11467270,2022-08-20 04:15,PDT,2.40,A,-0.47,P
USGS,11467270,2022-08-20 04:30,PDT,2.52,A,-0.35,P
USGS,11467270,2022-08-20 04:45,PDT,2.62,A,-0.26,P
USGS,11467270,2022-08-20 05:00,PDT,2.73,A,-0.14,P
USGS,11467270,2022-08-20 05:15,PDT,2.82,A,-0.05,P
USGS,11467270,2022-08-20 05:30,PDT,2.95,A,0.08,P
USGS,11467270,2022-08-20 05:45,PDT,3.08,A,0.21,P
USGS,11467270,2022-08-20 06:00,PDT,3.22,A,0.35,P
USGS,11467270,2022-08-20 06:15,PDT,3.34,A,0.47,P
USGS,11467270,2022-08-20 06:30,PDT,3.45,A,0.58,P
USGS,11467270,2022-08-20 06:45,PDT,3.57,A,0.70,P
USGS,11467270,2022-08-20 07:00,PDT,3.70,A,0.82,P
USGS,11467270,2022-08-20 07:15,PDT,3.77,A,0.90,P
USGS,11467270,2022-08-20 07:30,PDT,3.88,A,1.01,P
USGS,11467270,2022-08-20 07:45,PDT,3.97,A,1.10,P
USGS,11467270,2022-08-20 08:00,PDT,4.01,A,1.14,P
USGS,11467270,2022-08-20 08:15,PDT,4.10,A,1.23,P
USGS,11467270,2022-08-20 08:30,PDT,4.17,A,1.30,P
USGS,11467270,2022-08-20 08:45,PDT,4.16,A,1.29,P
USGS,11467270,2022-08-20 09:00,PDT,4.13,A,1.26,P
USGS,11467270,2022-08-20 09:15,PDT,4.16,A,1.29,P
USGS,11467270,2022-08-20 09:30,PDT,4.13,A,1.26,P
USGS,11467270,2022-08-20 09:45,PDT,4.12,A,1.25,P
USGS,11467270,2022-08-20 10:00,PDT,4.11,A,1.24,P
USGS,11467270,2022-08-20 10:15,PDT,4.04,A,1.17,P
USGS,11467270,2022-08-20 10:30,PDT,4.02,A,1.15,P
USGS,11467270,2022-08-20 10:45,PDT,3.98,A,1.11,P
USGS,11467270,2022-08-20 11:00,PDT,3.95,A,1.08,P
USGS,11467270,2022-08-20 11:15,PDT,3.91,A,1.04,P
USGS,11467270,2022-08-20 11:30,PDT,3.87,A,1.00,P
USGS,11467270,2022-08-20 11:45,PDT,3.85,A,0.98,P
