sample_id,cast,date,latitude,longitude,depth,chl_ug_L,chl_qc,phaeo_ug_L,phaeo_qc,poc_ug_L,poc_qc,pon_ug_L,pon_qc,nitrite_umol_L,nitrite_qc,nitrate_nitrite_umol_L,nitrate_nitrite_qc,phosphate_umol_L,phosphate_qc,silicate_umol_L,silicate_qc,nitrate_umol_L,nitrate_qc,Tot_Chl_a,Tot_Chl_b,Tot_Chl_c,Alpha_beta_Car,But_fuco,Hex_fuco,Allo,Diadino,Diato,Fuco,Perid,Zea,MV_Chl_a,DV_Chl_a,Chlide_a,MV_Chl_b,DV_Chl_b,Chl_c1c2,Chl_c3,Lut,Neo,Viola,Phytin_a,Phide_a,Pras,Gyro,Tchl,PPC,PSC,PSP,Tcar,Tacc,Tpg,DP,Tacc_Tchla,PSC_Tcar,PPC_Tcar,Tchl_Tcar,PPC_Tpg,PSP_Tpg,TchlA_Tpg,time_dt,time_dn,temp,sal,sigma_T,oxygen,PAR,sal_abs,Perid:Chla,Allo:Chla,But-fuco:Chla,Fuco:Chla,Hex-fuco:Chla,Zea:Chla,MVChlb:Chla
NaN,3,2312438400,36.7136666666667,-124.5675,500,0.000398089,0,0.116994972,0,0,0,3.731258454,0,0.1045,0,47.1403538945514,0,3.0825,0,82.867,0,47.0358538945514,0,0.031,0,0,0,0,0,0,0,0,0.008,0,0,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0,0.008,0.039,0.008,0.008,0.039,0.008,0.26,1,0,3.88,0,1,0.79,12-Apr-2023 00:08:00,738988.005555556,5.64355,34.20755,26.9697,14.756,0.09751,34.3798484526238,0,0,0,0.258064516129032,0,0,0
NaN,3,2312438400,36.7136666666667,-124.5675,100,0.084087631,0,0.462320115,0,1.640872616,0,0.163592497,0,0.114,0,29.653670814772,0,1.818,0,27.1555,0,29.539670814772,0,0.158,0,0.027,0.008,0,0,0,0.006,0,0.075,0,0,0.158,0,0,0,0,0.027,0,0,0,0,0.022,0.056,0,0,0.185,0.014,0.075,0.26,0.089,0.116,0.274,0.075,0.73,0.84,0.16,2.08,0.05,0.95,0.58,12-Apr-2023 00:08:00,738988.005555556,9.5824,33.72495,26.0246,108.788,0.09751,33.8859767597471,0,0,0,0.474683544303797,0,0,0
NaN,3,2312438400,36.7136666666667,-124.5675,40,0.743099993,0,0.968747059,0,2.472284798,0,0.400128581,0,0.3125,0,14.7041973347256,0,0.979,0,9.783,0,14.3916973347256,0,0.981,0.047,0.174,0.031,0,0.014,0.01,0.022,0,0.364,0,0,0.963,0,0.018,0.047,0,0.122,0.052,0,0,0,0.04,0.142,0.009,0,1.202,0.063,0.378,1.58,0.441,0.662,1.643,0.435,0.67,0.86,0.14,2.73,0.04,0.96,0.6,12-Apr-2023 00:08:00,738988.005555556,10.592375,33.011125,25.298,198.0225,0.63285,33.1675808710693,0,0.0101936799184506,0,0.3710499490316,0.0142711518858308,0,0.0479102956167176
NaN,3,2312438400,36.7136666666667,-124.5675,20,1.948877509,0,0.83572703,0,15.34385065,0,1.998370061,0,0.1715,0,5.02923675164372,0,0.411,0,4.1345,0,4.85773675164372,0,2.18,0.136,0.388,0.064,0,0.018,0.037,0.047,0,0.723,0,0.015,2.124,0,0.056,0.136,0,0.328,0.06,0,0.017,0.008,0.095,0.238,0.042,0,2.704,0.163,0.741,3.445,0.904,1.428,3.608,0.929,0.66,0.82,0.18,2.99,0.05,0.95,0.6,12-Apr-2023 00:08:00,738988.005555556,11.48585,32.70185,24.9009,236.075,3.2246,32.8567995578894,0,0.0169724770642202,0,0.331651376146789,0.00825688073394495,0.00688073394495413,0.0623853211009174
NaN,3,2312438400,36.7136666666667,-124.5675,15,3.001269079,0,0.945876546,0,21.98066748,0,2.845495767,0,0.124,0,2.39520762086305,0,0.2225,0,2.8935,0,2.27120762086305,0,3.999,0.208,0.863,0.112,0,0.02,0.054,0.114,0.017,1.53,0,0.014,3.804,0,0.195,0.208,0,0.786,0.077,0,0.02,0.013,0.081,0.545,0.056,0,5.07,0.311,1.55,6.62,1.861,2.932,6.931,1.826,0.73,0.83,0.17,2.72,0.04,0.96,0.58,12-Apr-2023 00:08:00,738988.005555556,12.0602,32.77445,24.8506,244.719,7.3495,32.9296966718314,0,0.013503375843961,0,0.382595648912228,0.00500125031257814,0.0035008752188047,0.0520130032508127
NaN,3,2312438400,36.7136666666667,-124.5675,5,2.64754033,0,1.151851181,0,22.29072446,0,2.793752108,0,0.126,0,1.84817727044362,0,0.1835,0,2.905,0,1.72217727044362,0,3.979,0.216,0.836,0.106,0,0.019,0.064,0.115,0.013,1.455,0,0.018,3.802,0,0.177,0.216,0,0.765,0.071,0,0.023,0.015,0.082,0.469,0.063,0,5.031,0.316,1.474,6.505,1.79,2.842,6.821,1.772,0.71,0.82,0.18,2.81,0.05,0.95,0.58,12-Apr-2023 00:08:00,738988.005555556,12.20125,32.79325,24.8372,247.1675,67.744,32.9485353779313,0,0.0160844433274692,0,0.365669766272933,0.00477506911284242,0.00452374968585072,0.0542849962302086
NaN,4,2312432220,36.7821666666667,-124.874166666667,500,0.020899687,0,0.029612769,0,0,0,0,0,0.105,0,46.1318171128047,0,3.0605,0,78.651,0,46.0268171128047,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0.023,0,0,0.023,0,0,0,0,0,0,1,1,12-Apr-2023 06:17:00,738988.261805556,5.77805,34.2144,26.9593,14.38,0.09751,34.3867447656348,0,0,0,0,0,0,0
NaN,4,2312432220,36.7821666666667,-124.874166666667,100,0.034612815,0,0.120490902,0,0,0,0,0,0.102,0,28.0152691949317,0,1.718,0,26.012,0,27.9132691949317,0,0.037,0,0.006,0,0,0,0,0,0,0.009,0,0,0.037,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.043,0,0.009,0.052,0.009,0.015,0.052,0.009,0.41,1,0,4.78,0,1,0.71,12-Apr-2023 06:17:00,738988.261805556,9.39215,33.7916,26.108,105.393,0.09751,33.9528922475948,0,0,0,0.243243243243243,0,0,0
NaN,4,2312432220,36.7821666666667,-124.874166666667,30,0.418482628,0,0.482398498,0,2.173578692,0,0.445818425,0,0.1965,0,7.79881322589116,0,0.5775,0,6.7085,0,7.60231322589116,0,0.635,0.26,0.11,0.028,0.011,0.038,0.025,0,0,0.085,0,0.017,0.635,0,0,0.26,0,0.07,0.04,0,0.026,0.01,0.022,0.044,0.083,0,1.005,0.07,0.134,1.139,0.204,0.574,1.209,0.436,0.9,0.66,0.34,4.93,0.06,0.94,0.53,12-Apr-2023 06:17:00,738988.261805556,11.3892,33.045725,25.18325,214.837,0.09751,33.2021935572955,0,0.0393700787401575,0.0173228346456693,0.133858267716535,0.0598425196850394,0.0267716535433071,0.409448818897638
NaN,4,2312432220,36.7821666666667,-124.874166666667,5,2.22636669,0,0.908215468,0,18.51703827,0,2.737342851,0,0.077,0,0.252268667007583,0,0.1255,0,1.673,0,0.175268667007583,0,2.801,0.327,0.453,0.078,0,0.027,0.029,0.06,0,0.723,0,0.022,2.729,0,0.072,0.327,0,0.401,0.052,0,0.03,0.021,0.047,0.264,0.091,0,3.581,0.189,0.75,4.331,0.939,1.719,4.52,1.128,0.61,0.8,0.2,3.81,0.04,0.96,0.62,12-Apr-2023 06:17:00,738988.261805556,11.5622,32.525,24.7472,248.365,0.09751,32.6790054932601,0,0.0103534451981435,0,0.258122099250268,0.00963941449482328,0.00785433773652267,0.11674401999286
NaN,5,2312471400,37.482,-124.7835,500,0.01671975,0,0.048048836,0,0,0,0,0,0.1065,0,46.9698439426508,0,3.062,0,77.1855,0,46.8633439426508,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0.018,0,0,0.018,0,0,0,0,0,0,1,1,12-Apr-2023 17:10:00,738988.715277778,5.730575,34.19615,26.95,16.1615,0.09751,34.368498412839,0,0,0,0,0,0,0
NaN,5,2312471400,37.482,-124.7835,100,0.064532368,0,0.14815166,0,8.116552524,0,1.252252803,0,0.1145,0,28.104558318009,0,1.622,0,22.726,0,27.990058318009,0,0.093,0,0.019,0,0,0,0.01,0,0,0.022,0,0,0.093,0,0,0,0,0.012,0.007,0,0,0,0,0,0,0,0.112,0.01,0.022,0.134,0.032,0.051,0.144,0.032,0.55,0.69,0.31,3.5,0.07,0.93,0.65,12-Apr-2023 17:10:00,738988.715277778,9.716525,33.616625,25.9184,123.49,0.09751,33.7772512011633,0,0.10752688172043,0,0.236559139784946,0,0,0
NaN,5,2312471400,37.482,-124.7835,55,0.33830605,0,0.342974495,0,2.661097206,0,0.396230795,0,0.1945,0,6.25992056851654,0,0.513,0,5.2135,0,6.06542056851654,0,0.487,0.249,0.066,0.025,0,0.021,0.018,0,0,0.048,0,0.014,0.487,0,0,0.249,0,0.04,0.026,0,0.027,0.009,0.028,0.027,0.071,0,0.802,0.057,0.069,0.871,0.126,0.441,0.928,0.35,0.91,0.55,0.45,6.37,0.06,0.94,0.52,12-Apr-2023 17:10:00,738988.715277778,11.1585,32.83185,25.0573,213.147,1.05,32.9877664087563,0,0.0369609856262834,0,0.0985626283367557,0.0431211498973306,0.0287474332648871,0.51129363449692
NaN,5,2312471400,37.482,-124.7835,28,0.964074465,0,0.3794661,0,6.527060652,0,1.146371287,0,0.04,0,1.77878993985944,0,0.217,0,3.287,0,1.73878993985944,0,1.537,0.337,0.189,0.067,0.013,0.044,0.094,0.038,0.006,0.196,0,0.03,1.517,0,0.02,0.337,0,0.154,0.035,0.006,0.035,0.032,0.031,0.038,0.101,0,2.063,0.235,0.253,2.316,0.488,1.014,2.551,0.714,0.66,0.52,0.48,4.23,0.09,0.91,0.6,12-Apr-2023 17:10:00,738988.715277778,11.29925,32.494,24.771,226.239,11.268,32.647937238982,0,0.0611581001951854,0.00845803513337671,0.127521145087833,0.0286271958360442,0.0195185426154847,0.219258295380612
NaN,5,2312471400,37.482,-124.7835,10,0.870018842,0,0.41040052,0,5.866220296,0,1.032883459,0,0.1025,0,2.00039908870192,0,0.265,0,3.624,0,1.89789908870192,0,1.105,0.284,0.13,0.052,0,0.032,0.052,0.03,0.004,0.163,0,0.029,1.087,0,0.018,0.284,0,0.108,0.022,0.004,0.03,0.038,0.018,0.011,0.089,0,1.519,0.167,0.195,1.714,0.362,0.776,1.881,0.56,0.7,0.54,0.46,4.2,0.09,0.91,0.59,12-Apr-2023 17:10:00,738988.715277778,11.27835,32.46875,24.7547,226.536,103.57,32.6225442809565,0,0.0470588235294118,0,0.147511312217195,0.0289592760180995,0.0262443438914027,0.257013574660633
NaN,5,2312471400,37.482,-124.7835,5,1.071247689,0,0.519682089,0,5.611637162,0,1.111090057,0,0.101,0,2.05203617192736,0,0.268,0,3.5995,0,1.95103617192736,0,1.31,0.305,0.165,0.061,0.012,0.04,0.066,0.044,0,0.196,0,0.029,1.29,0,0.02,0.305,0,0.136,0.029,0,0.036,0.038,0.025,0.038,0.098,0,1.78,0.2,0.248,2.028,0.448,0.918,2.228,0.648,0.7,0.55,0.45,3.97,0.09,0.91,0.59,12-Apr-2023 17:10:00,738988.715277778,11.2799,32.46845,24.7543,226.55,223.14,32.6222413503119,0,0.050381679389313,0.00916030534351145,0.149618320610687,0.0305343511450382,0.0221374045801527,0.232824427480916
NaN,8,2312887020,37.1175,-123.791333333333,400,0.021297777,0,0.074799092,0,0,0,0,0,0.108,0,44.1749868130742,0,2.8985,0,64.685,0,44.0669868130742,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0.016,0,0,0.016,0,0,0,0,0,0,1,1,17-Apr-2023 12:37:00,738993.525694444,6.4436,34.1493,26.8221,26.887,0.09751,34.3195027460485,0,0,0,0,0,0,0
NaN,8,2312887020,37.1175,-123.791333333333,100,0.126913657,0,0.310731282,0,-9999,0,-9999,0,0.1115,0,30.4147799060635,0,1.833,0,26.077,0,30.3032799060635,0,0.143,0,0.022,0.014,0,0,0.011,0.007,0,0.048,0,0,0.143,0,0,0,0,0.015,0.007,0,0,0,0.033,0.064,0,0,0.165,0.032,0.048,0.213,0.08,0.102,0.245,0.059,0.71,0.6,0.4,2.06,0.13,0.87,0.58,17-Apr-2023 12:37:00,738993.525694444,9.73625,33.7616,26.0281,108.581,0.09751,33.9230246642583,0,0.0769230769230769,0,0.335664335664336,0,0,0
NaN,8,2312887020,37.1175,-123.791333333333,60,0.188512735,0,0.236163665,0,0.459722371,0,0.01937274,0,0.5885,0,17.2392553893242,0,1.1195,0,11.415,0,16.6507553893242,0,0.218,0.035,0.048,0.015,0,0.012,0.01,0,0,0.08,0,0,0.218,0,0,0.035,0,0.03,0.018,0,0,0,0.028,0.041,0.012,0,0.301,0.025,0.092,0.393,0.117,0.2,0.418,0.137,0.92,0.79,0.21,2.57,0.06,0.94,0.52,17-Apr-2023 12:37:00,738993.525694444,11.1898,33.396,25.4913,194.683,0.09751,33.5547698475631,0,0.0458715596330275,0,0.36697247706422,0.055045871559633,0,0.160550458715596
NaN,8,2312887020,37.1175,-123.791333333333,45,1.075539464,0,0.686452603,0,4.134673556,0,0.64469514,0,0.2765,0,11.1885725851274,0,0.7865,0,10.4155,0,10.9120725851274,0,1.21,0.102,0.222,0.056,0,0.017,0.025,0.035,0,0.441,0,0,1.158,0,0.052,0.102,0,0.168,0.054,0,0.01,0.006,0.07,0.307,0.037,0,1.534,0.116,0.458,1.992,0.574,0.898,2.108,0.585,0.74,0.8,0.2,2.67,0.06,0.94,0.57,17-Apr-2023 12:37:00,738993.525694444,10.3975,32.9252,25.2644,206.111,0.09751,33.0813806993529,0,0.0206611570247934,0,0.364462809917355,0.0140495867768595,0,0.084297520661157
NaN,8,2312887020,37.1175,-123.791333333333,28,3.341977138,0,1.72387821,0,16.87692731,0,2.74383579,0,0.1795,0,5.22771679029148,0,0.4095,0,4.187,0,5.04821679029148,0,5.453,0.137,1.052,0.157,0,0.021,0.05,0.139,0.01,2.264,0,0.007,5.046,0,0.407,0.137,0,0.948,0.104,0,0.016,0.007,0.145,0.594,0.022,0,6.642,0.363,2.285,8.927,2.648,3.837,9.29,2.479,0.7,0.86,0.14,2.51,0.04,0.96,0.59,17-Apr-2023 12:37:00,738993.525694444,10.764325,32.78235,25.0891,229.8055,0.09751,32.9376611698532,0,0.00916926462497708,0,0.415184302218962,0.00385109114249037,0.00128369704749679,0.0251237850724372
NaN,8,2312887020,37.1175,-123.791333333333,10,4.665747303,0,1.954404573,0,22.77425869,0,3.617851766,0,0.0905,0,0.441066752550572,0,0.1535,0,1.3585,0,0.350566752550572,0,5.814,0.286,1.236,0.18,0,0.067,0.144,0.181,0.012,2.246,0,0.013,5.457,0,0.357,0.286,0,1.125,0.111,0,0.03,0.023,0.071,0.719,0.098,0,7.336,0.53,2.313,9.649,2.843,4.365,10.179,2.756,0.75,0.81,0.19,2.58,0.05,0.95,0.57,17-Apr-2023 12:37:00,738993.525694444,11.29435,32.7429,24.9649,248.417,0.09751,32.8980072777077,0,0.0247678018575851,0,0.386308909528724,0.0115239078087375,0.0022359821121431,0.0491916064671483
NaN,8,2312887020,37.1175,-123.791333333333,5,3.706808351,0,1.533991022,0,22.59567173,0,3.567745021,0,0.0865,0,0.383512920205559,0,0.1445,0,1.5315,1,0.297012920205559,0,5.187,0.256,1.098,0.155,0,0.061,0.116,0.153,0.01,1.992,0.021,0.013,4.922,0,0.265,0.256,0,1.002,0.096,0,0.026,0.015,0.076,0.484,0.084,0,6.541,0.447,2.074,8.615,2.521,3.875,9.062,2.459,0.75,0.82,0.18,2.59,0.05,0.95,0.57,17-Apr-2023 12:37:00,738993.525694444,11.29305,32.74275,24.965,247.872,0.442705,32.8978512318917,0.00404858299595142,0.0223636013109697,0,0.384037015615963,0.0117601696549065,0.0025062656641604,0.0493541546173125
NaN,9,2313045720,37.0406666666667,-123.924166666667,400,0.003184714,0,0.039073268,0,0,0,0,0,0.1,0,39.562,0,2.8645,0,70.035,0,39.462,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0.007,0,0,0.007,0,0,0,0,0,0,1,1,19-Apr-2023 08:42:00,738995.3625,6.47945,34.153,26.8202,25.757,0.09751,34.3232134583356,0,0,0,0,0,0,0
NaN,9,2313045720,37.0406666666667,-123.924166666667,100,0.079198815,0,0.35377745,0,-9999,0,-9999,0,0.097,0,26.3645,0,1.797,0,28.333,0,26.2675,0,0.095,0,0.026,0.012,0,0,0,0,0,0.041,0,0,0.095,0,0,0,0,0.026,0,0,0,0,0.026,0.075,0,0,0.121,0.012,0.041,0.162,0.053,0.079,0.174,0.041,0.83,0.77,0.23,2.28,0.07,0.93,0.55,19-Apr-2023 08:42:00,738995.3625,9.6168,33.7686,26.0525,100.981,0.09751,33.9300358441665,0,0,0,0.431578947368421,0,0,0
NaN,9,2313045720,37.0406666666667,-123.924166666667,42,0.686389731,0,0.774732249,0,-9999,0,-9999,0,0.3255,0,11.7975,0,0.8605,0,13.0985,0,11.472,0,1.114,0.068,0.199,0.05,0,0.016,0.028,0.033,0,0.41,0,0,1.098,0,0.016,0.068,0,0.149,0.05,0,0,0,0.09,0.277,0.024,0,1.381,0.111,0.426,1.807,0.537,0.804,1.918,0.522,0.72,0.79,0.21,2.57,0.06,0.94,0.58,19-Apr-2023 08:42:00,738995.3625,10.1278,33.04045,25.3998,196.93,0.09751,33.1971359123326,0,0.0251346499102334,0,0.368043087971275,0.0143626570915619,0,0.0610412926391382
NaN,9,2313045720,37.0406666666667,-123.924166666667,24,0.193597104,0,0.570682086,0,1.857458579,0,0.167091561,0,0.1025,0,32.31,0,2.26,0,51.2115,0,32.2075,0,0.275,0,0.049,0.015,0,0,0.01,0.015,0,0.115,0,0,0.268,0,0.007,0,0,0.049,0,0,0,0,0.025,0.126,0,0,0.324,0.04,0.115,0.439,0.155,0.204,0.479,0.125,0.74,0.74,0.26,2.09,0.08,0.92,0.57,19-Apr-2023 08:42:00,738995.3625,10.81015,32.832725,25.12115,224.3505,0.09751,32.9883131364111,0,0.0363636363636364,0,0.418181818181818,0,0,0
NaN,9,2313045720,37.0406666666667,-123.924166666667,5,2.230878245,0,1.263410614,0,16.77169643,0,2.55587108,0,0.085,0,0.105963597868857,0,0.1115,0,0.655,1,0.020963597868857,0,3.37,0.158,0.855,0.098,0.014,0.043,0.043,0.146,0.009,1.562,0,0.015,3.083,0,0.287,0.158,0,0.781,0.074,0,0.019,0.01,0.197,0.648,0.056,0,4.383,0.311,1.619,6.002,1.93,2.943,6.313,1.835,0.87,0.84,0.16,2.27,0.05,0.95,0.53,19-Apr-2023 08:42:00,738995.3625,11.84875,32.8632,24.9571,246.03,0.51102,33.0188684213677,0,0.0127596439169139,0.00415430267062315,0.463501483679525,0.0127596439169139,0.00445103857566766,0.0468842729970326
NaN,11,2313056280,36.9795,-123.922666666667,400,0.012181532,0,0.021786775,0,0,0,0,0,0.0975,0,40.0965,0,2.938,0,73.6975,0,39.999,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0.01,0,0,0,0,0,0,1,1,19-Apr-2023 11:38:00,738995.484722222,6.3052,34.1419,26.8344,25.249,0.09751,34.3120497632888,0,0,0,0,0,0,0
NaN,11,2313056280,36.9795,-123.922666666667,100,0.047910394,0,0.225293479,0,-9999,0,-9999,0,0.105,0,30.0678432531427,0,1.8235,0,28.032,0,29.9628432531427,0,0.064,0,0.01,0,0,0,0,0,0,0.039,0,0,0.064,0,0,0,0,0.01,0,0,0,0,0.017,0.048,0,0,0.074,0,0.039,0.113,0.039,0.049,0.113,0.039,0.77,1,0,1.9,0,1,0.57,19-Apr-2023 11:38:00,738995.484722222,9.5124,33.7894,26.0865,104.784,0.09751,33.9509218478963,0,0,0,0.609375,0,0,0
NaN,11,2313056280,36.9795,-123.922666666667,30,0.571013679,0,0.58059252,0,-9999,0,-9999,0,0.3685,0,12.8963615355519,0,0.89,0,10.8655,0,12.5278615355519,0,0.563,0.051,0.104,0.033,0,0.013,0.017,0.019,0,0.195,0,0,0.555,0,0.008,0.051,0,0.077,0.027,0,0,0,0.048,0.207,0.022,0,0.718,0.069,0.208,0.926,0.277,0.432,0.995,0.276,0.77,0.75,0.25,2.59,0.07,0.93,0.57,19-Apr-2023 11:38:00,738995.484722222,10.7198,33.1437,25.3796,199.812,0.09751,33.3006911816482,0,0.0301953818827709,0,0.346358792184725,0.0230905861456483,0,0.0905861456483126
NaN,11,2313056280,36.9795,-123.922666666667,17,2.191949428,0,1.471403265,0,10.04463459,0,2.706759518,0,0.2565,0,9.41677516695472,0,0.667,0,8.4045,0,9.16027516695472,0,3.63,0.081,0.707,0.119,0,0.017,0.059,0.093,0,1.461,0,0,3.388,0,0.242,0.081,0,0.61,0.097,0,0,0,0.179,0.798,0.017,0,4.418,0.271,1.478,5.896,1.749,2.537,6.167,1.618,0.7,0.85,0.15,2.53,0.04,0.96,0.59,19-Apr-2023 11:38:00,738995.484722222,10.32565,32.954525,25.29895,206.617,0.09751,33.1106968964455,0,0.0162534435261708,0,0.402479338842975,0.0046831955922865,0,0.0223140495867769
NaN,11,2313056280,36.9795,-123.922666666667,10,3.302915068,0,2.238823662,0,19.42284788,0,2.996918057,0,0.191,0,6.28143601986047,0,0.466,0,5.2175,0,6.09043601986047,0,6.389,0.089,1.283,0.174,0,0.027,0.077,0.172,0,2.763,0,0,6.077,0,0.312,0.089,0,1.144,0.139,0,0,0,0.23,0.918,0.02,0,7.761,0.423,2.79,10.551,3.213,4.585,10.974,2.956,0.72,0.87,0.13,2.42,0.04,0.96,0.58,19-Apr-2023 11:38:00,738995.484722222,10.40165,32.92845,25.2662,207.84,0.09751,33.0844276747408,0,0.0120519643136641,0,0.432462044138363,0.00422601346063547,0,0.013930192518391
NaN,12,2313061260,36.9605,-123.924333333333,400,0.010509557,0,0.032681233,0,0,0,0,0,0.115,0,44.9554598105753,0,2.8905,0,67.335,0,44.8404598105753,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0.01,0,0,0,0,0,0,1,1,19-Apr-2023 13:01:00,738995.542361111,6.38355,34.139,26.8217,26.693,0.09751,34.3091327507163,0,0,0,0,0,0,0
NaN,12,2313061260,36.9605,-123.924333333333,100,0.080567683,0,0.230331407,0,-9999,0,-9999,0,0.105,0,30.4879324406329,0,1.8135,0,26.563,0,30.3829324406329,0,0.047,0,0.007,0,0,0,0,0,0,0.02,0,0,0.047,0,0,0,0,0.007,0,0,0,0,0.012,0.044,0,0,0.054,0,0.02,0.074,0.02,0.027,0.074,0.02,0.57,1,0,2.7,0,1,0.64,19-Apr-2023 13:01:00,738995.542361111,9.70335,33.744,26.0201,106.9635,0.09751,33.9053005625802,0,0,0,0.425531914893617,0,0,0
NaN,12,2313061260,36.9605,-123.924333333333,50,0.303106576,0,0.627169903,0,-9999,0,-9999,0,0.339,0,14.578,0,0.964,0,13.733,0,14.239,0,0.629,0.038,0.117,0.033,0,0.014,0.02,0.021,0,0.252,0,0,0.629,0,0,0.038,0,0.082,0.035,0,0,0,0.041,0.085,0.019,0,0.784,0.074,0.266,1.05,0.34,0.495,1.124,0.324,0.79,0.78,0.22,2.31,0.07,0.93,0.56,19-Apr-2023 13:01:00,738995.542361111,10.01295,33.1333,25.491,187.404,0.09751,33.2905048062005,0,0.0317965023847377,0,0.400635930047695,0.0222575516693164,0,0.0604133545310016
NaN,12,2313061260,36.9605,-123.924333333333,26,0.768521835,0,0.970991432,0,24.47917609,0,3.644277163,0,0.247,0,10.3635,0,0.737,0,10.0035,0,10.1165,0,1.043,0.07,0.196,0.051,0.012,0.019,0.033,0.031,0,0.377,0,0,1.023,0,0.02,0.07,0,0.144,0.052,0,0,0,0.095,0.32,0.027,0,1.309,0.115,0.408,1.717,0.523,0.789,1.832,0.511,0.76,0.78,0.22,2.5,0.06,0.94,0.57,19-Apr-2023 13:01:00,738995.542361111,10.74345,32.97015,25.2386,209.715,0.09751,33.1263602324414,0,0.0316395014381592,0.0115052732502397,0.361457334611697,0.0182166826462128,0,0.0671140939597316
NaN,12,2313061260,36.9605,-123.924333333333,12,3.776000143,0,3.247117499,0,4.173298537,0,0,0,0.0265,1,0.381,0,0.0185,1,0.7175,1,0.3545,0,5.6,0.139,1.605,0.166,0,0.051,0.059,0.248,0.009,2.927,0,0.017,5.018,0,0.582,0.139,0,1.509,0.096,0,0.021,0.013,0.119,0.993,0.021,0,7.344,0.499,2.978,10.322,3.477,5.221,10.821,3.193,0.93,0.86,0.14,2.11,0.05,0.95,0.52,19-Apr-2023 13:01:00,738995.542361111,11.1991,32.79245,25.0205,251.208,0.09751,32.9478019985694,0,0.0105357142857143,0,0.522678571428571,0.00910714285714286,0.00303571428571429,0.0248214285714286
NaN,13,2313238980,36.8673333333333,-123.9875,400,0.012564361,0,0.028897507,0,0,0,0,0,0.0625,0,41.2575,0,2.9035,0,70.3695,0,41.195,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0.016,0,0,0.016,0,0,0,0,0,0,1,1,21-Apr-2023 14:23:00,738997.599305556,6.4408,34.13005,26.8072,29.954,0.09751,34.3001265755157,0,0,0,0,0,0,0
NaN,13,2313238980,36.8673333333333,-123.9875,100,0.048203723,0,0.146358934,0,0,0,0,0,0.0605,0,27.888,0,1.853,0,28.8455,0,27.8275,0,0.05,0,0.008,0,0,0,0,0,0,0.023,0,0,0.05,0,0,0,0,0.008,0,0,0,0,0.022,0.02,0,0,0.058,0,0.023,0.081,0.023,0.031,0.081,0.023,0.62,1,0,2.52,0,1,0.62,21-Apr-2023 14:23:00,738997.599305556,9.6018,33.774875,26.06055,102.211,0.09751,33.9362995806522,0,0,0,0.46,0,0,0
NaN,13,2313238980,36.8673333333333,-123.9875,45,0.332700208,0,1.419032305,0,2.65263859,0,0.566986636,0,0.281,0,12.367,0,0.8335,0,11.7045,0,12.086,0,0.705,0.034,0.145,0.035,0,0.014,0.025,0.021,0,0.267,0.016,0,0.687,0,0.018,0.034,0,0.103,0.042,0,0,0,0.106,0.193,0.014,0,0.884,0.081,0.297,1.181,0.378,0.557,1.262,0.356,0.79,0.79,0.21,2.34,0.06,0.94,0.56,21-Apr-2023 14:23:00,738997.599305556,10.40705,32.9896,25.313,198.943,0.09751,33.1460571692701,0.0226950354609929,0.0354609929078014,0,0.378723404255319,0.0198581560283688,0,0.0482269503546099
NaN,13,2313238980,36.8673333333333,-123.9875,33,1.604900433,0,0.792031268,0,5.237911044,0,1.045388665,0,0.1815,0,7.278,0,0.538,0,6.7785,0,7.0965,0,1.892,0.053,0.386,0.059,0,0.016,0.035,0.047,0,0.789,0,0,1.815,0,0.077,0.053,0,0.299,0.087,0,0,0,0.185,0.286,0.017,0,2.331,0.141,0.805,3.136,0.946,1.385,3.277,0.893,0.73,0.85,0.15,2.46,0.04,0.96,0.58,21-Apr-2023 14:23:00,738997.599305556,11.0682,32.9019,25.12935,211.0335,0.325755,33.0577819132212,0,0.0184989429175476,0,0.417019027484144,0.00845665961945032,0,0.0280126849894292
